end_avg_acc,end_avg_fgt,avg_cur_acc,Acc_across_runs,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
44.61,82.975,99.92666666666668,"[[[100.     0.     0.  ]
  [100.   100.     0.  ]
  [ 20.87  23.68 100.  ]]

 [[100.     0.     0.  ]
  [100.    99.56   0.  ]
  [ 16.09   7.02 100.  ]]]",275.9924190044403,False,,,1,c2fd4_00002,a01fc71efc9340bb8183867740298a50,2024-05-06_16-01-30,1714982490,275.9924190044403,3527019,rinc1080ti-PR4764GW,114.212.87.168,275.9924190044403,0,1,0.005201816558837891
