end_avg_acc,end_avg_fgt,avg_cur_acc,Acc_across_runs,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
77.44,17.365000000000002,89.01666666666665,"[[[100.     0.     0.  ]
  [ 97.37  95.68   0.  ]
  [ 99.12  74.1   47.39]]

 [[100.     0.     0.  ]
  [ 90.79  97.12   0.  ]
  [ 98.68  51.44  93.91]]]",282.8268723487854,False,,,1,3c244_00001,3f33747a435648e1b8d1ecc6c089e152,2024-05-06_16-37-56,1714984676,282.8268723487854,3664170,rinc1080ti-PR4764GW,114.212.87.168,282.8268723487854,0,1,0.004788875579833984
