end_avg_acc,end_avg_fgt,avg_cur_acc,Acc_across_runs,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
77.52,33.1,99.42833333333334,"[[[100.     0.     0.  ]
  [ 73.82  98.58   0.  ]
  [ 49.82  99.53  97.99]]

 [[100.     0.     0.  ]
  [  8.73 100.     0.  ]
  [ 33.82  83.96 100.  ]]]",232.94385719299316,False,,,1,deaf0_00000,41199b0518964083a0b7f5a77a6c2507,2024-05-06_16-05-37,1714982737,232.94385719299316,3577295,rinc1080ti-PR4764GW,114.212.87.168,232.94385719299316,0,1,0.004895925521850586
